source_json,match_id,match_start_time,competition,competition_id,season,season_id,season_year,stage_type,stage_phase,round,group,home_team,home_team_id,home_abbreviation,away_team,away_team_id,away_abbreviation,venue,venue_city,venue_country,venue_map_coordinates,referee,referee_nationality,event_order,event_id,event_type,event_timestamp,match_time_minute,match_clock,competitor,team,x,y,period,period_name,break_name,home_score,away_score,method,player_id,player_name,scorer_id,scorer_name,substituted_out_id,substituted_out_name,substituted_in_id,substituted_in_name,players_json
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,11,2275741242,kick_to_touch,2026-02-20T06:06:19+00:00,1,0:46,home,Hurricanes,37,47,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,12,2275741260,line_out,2026-02-20T06:06:25+00:00,1,0:51,home,Hurricanes,75,72,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,13,2275741362,line_out_won,2026-02-20T06:06:49+00:00,2,1:16,home,Hurricanes,75,72,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,14,2275741382,turnover,2026-02-20T06:06:55+00:00,2,1:21,away,Moana Pasifika,75,60,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,15,2275741406,ball_recycled,2026-02-20T06:07:01+00:00,2,1:28,away,Moana Pasifika,76,57,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,16,2275741454,ball_kicked,2026-02-20T06:07:12+00:00,2,1:39,away,Moana Pasifika,75,58,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,17,2275741464,turnover,2026-02-20T06:07:16+00:00,2,1:43,away,Moana Pasifika,58,60,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,18,2275741476,ball_kicked,2026-02-20T06:07:21+00:00,2,1:48,away,Moana Pasifika,62,44,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,19,2275741488,line_out,2026-02-20T06:07:24+00:00,2,1:51,home,Hurricanes,38,-2,1,,,,,,,,,,,,,,
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,2026-02-20T06:05:00+00:00,Super Rugby,sr:competition:422,Super Rugby 2026,sr:season:137092,2026,league,regular season,2,Super Rugby Pacific 2026,Hurricanes,sr:competitor:4189,HUR,Moana Pasifika,sr:competitor:761406,MOA,Wellington Regional Stadium,Wellington,New Zealand,"-41.273056, 174.785833","Gardner, Angus",Australia,20,2275741588,line_out_won,2026-02-20T06:07:55+00:00,3,2:22,away,Moana Pasifika,38,-2,1,,,,,,,,,,,,,,
