source_json,match_id,competition,season,round,home_team,away_team,team_id,team,qualifier,player_id,player_name,carries,clean_breaks,meters_run,offloads,passes,tackle_missed,tackles,try_assist,turnovers_won
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:902066,"Lowe, Jonah",8,0,9,0,4,0,4,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:1001647,"Kautai, Sosefo",0,0,0,0,1,0,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:1256658,"Telea, Tanielu",4,0,14,0,5,0,6,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:1260262,"Nareki, Jona",8,0,34,0,4,2,5,0,2
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:1651681,"Fakatava, Folau",5,0,17,1,54,0,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:1984169,"de Groot, Ethan",2,0,4,0,1,0,10,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2017935,"Pasitoa, Reesjan",1,0,0,0,5,1,2,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2285597,"Ratumaitavuki-Kneepkens, Jacob",9,0,10,2,7,3,4,2,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2288673,"Withy, Sean",10,0,28,0,5,3,14,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2288965,"Howden, TK",15,0,27,0,7,3,19,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2290257,"Tavatavanawai, Timoci",9,0,27,2,10,0,9,0,3
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2355719,"Bartlett, Josh",6,0,8,0,0,0,6,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2525355,"Tangitau, Caleb",7,3,103,1,3,1,3,1,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2533497,"Millar, Cameron",5,0,13,1,17,0,1,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2582463,"Taylor, Jack",7,1,20,0,5,1,6,0,1
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2739147,"Haig, Oliver",3,0,1,0,6,1,14,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2771885,"Lasaqa, Veveni",4,0,22,1,5,0,7,0,2
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2781337,"Wingham, Rohan",5,0,1,0,0,1,7,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2786975,"Stodart, Will",3,0,2,0,0,0,4,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:2962073,"Lennox, Adam",1,0,5,0,33,0,5,0,1
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4182,Highlanders,home,sr:player:3155650,"Casey, Lucas",3,0,12,1,2,1,7,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:848429,"Tahuriorangi, Te Toiroa",2,0,1,0,23,2,0,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:879150,"O'Neill, Reuben",2,0,0,0,0,0,3,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:884810,"Proffit, Jared",3,0,24,0,2,0,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1001619,"Jacobson, Luke Brittain",9,0,21,2,3,2,14,0,1
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1106251,"Taukei'aho, Samisoni",15,0,35,3,7,1,11,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1402077,"Nanai-Seturo, Etene",14,1,86,1,6,1,3,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1722392,"Brown, Jahrome",0,0,0,0,0,1,2,0,1
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1982787,"Narawa, Emoni",4,0,4,0,2,0,3,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1983933,"Ah Kuoi, Naitoa",2,0,4,0,0,0,6,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:1983943,"Tupaea, Quinn",7,2,55,0,7,0,11,1,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2045051,"Vaa'i, Tupou",11,0,32,0,6,2,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2055459,"Parker, Simon",8,1,45,0,2,2,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2241945,"Lord, Josh",6,1,69,1,5,0,5,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2286133,"Boshier, Kaylum",9,0,46,1,3,4,15,0,1
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2286149,"Thompson, Tyrone",3,0,6,0,1,0,3,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2286179,"Roe, Xavier",1,1,3,0,66,0,3,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2315349,"Dyer, George",5,0,3,0,1,0,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2573395,"Rona, Daniel",4,0,7,1,7,2,12,0,2
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2650507,"Taumoefolau, Kyren",6,1,30,2,9,2,6,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2774837,"Jacomb, Josh",8,0,4,0,17,0,8,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2822893,"Kumeroa, Benet",4,0,2,0,0,0,6,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:2912161,"Carter, Leroy",10,0,69,1,4,1,5,0,0
super_rugby_2026_highlanders_vs_chiefs_65866104.json,sr:sport_event:65866104,Super Rugby,Super Rugby 2026,2,Highlanders,Chiefs,sr:competitor:4185,Chiefs,away,sr:player:3114982,"Tepaea, Cook-Savage",2,0,2,1,2,0,0,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:503292,"Taylor, Codie",6,1,18,0,1,0,6,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:763098,"Havili, David",6,0,25,0,5,1,3,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:766652,"Bower, George",0,0,0,0,1,0,3,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:1137945,"Reece, Sevu",6,1,46,0,7,1,2,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:1257790,"Jordan, Will",9,3,126,0,2,0,1,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:1260220,"Ennor, Braydon",6,0,2,0,4,4,4,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:1374489,"Blackadder, Ethan",9,0,28,1,6,2,16,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:1651651,"Fainga'anuku, Leicester",8,1,15,1,8,1,6,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2131490,"Fihaki, Chay",11,0,28,0,10,3,8,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2131492,"Newell, Fletcher",3,1,8,0,1,0,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2286173,"Reihana, Rivez",4,0,26,0,17,3,2,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2287819,"Brewis, Finlay",4,0,0,0,1,0,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2287823,"Gardiner, Dominic",8,0,12,0,4,1,13,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2287825,"Kellow, Corey",2,0,0,0,1,0,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2288669,"Lio-Willie, Christian",6,0,10,0,3,0,7,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2344949,"Bell, George",6,0,14,0,1,1,7,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2531911,"Calder, Seb",1,0,0,1,1,0,3,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2533069,"Hotham, Noah",10,2,69,2,67,1,8,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2533071,"Kemara, Taha",5,0,12,0,9,0,1,1,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2582833,"Hannah, Jamie",8,1,26,0,8,1,12,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2735452,"Cahill, Tahlor",5,0,6,0,0,0,1,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2800877,"Shalfoon, Antonio",8,0,17,0,6,0,11,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4181,Crusaders,away,sr:player:2911933,"Preston, Kyle",0,0,0,0,2,0,1,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:396222,"Bell, Henry",4,0,0,0,0,0,7,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:497458,"Ta'avao, Angus",2,0,3,0,2,1,11,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:848437,"Dunshea, Mitchell",4,0,12,0,1,1,9,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:902066,"Lowe, Jonah",2,1,22,0,0,0,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:1256658,"Telea, Tanielu",4,0,21,0,1,3,2,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:1260262,"Nareki, Jona",9,2,78,1,6,0,8,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:1651681,"Fakatava, Folau",4,0,12,2,48,3,4,1,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:1984169,"de Groot, Ethan",2,0,0,0,2,0,8,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2017935,"Pasitoa, Reesjan",1,0,4,0,1,1,1,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2285597,"Ratumaitavuki-Kneepkens, Jacob",10,1,54,1,9,0,1,2,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2288673,"Withy, Sean",3,0,9,0,3,2,18,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2288965,"Howden, TK",12,0,6,0,6,1,11,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2290257,"Tavatavanawai, Timoci",14,0,17,4,6,1,8,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2355719,"Bartlett, Josh",3,0,3,0,0,0,6,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2525355,"Tangitau, Caleb",5,0,52,0,1,1,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2533497,"Millar, Cameron",5,0,19,0,16,0,2,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2582463,"Taylor, Jack",4,0,0,0,5,0,12,0,2
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2739147,"Haig, Oliver",3,0,0,0,2,0,3,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2771885,"Lasaqa, Veveni",3,0,11,0,0,1,3,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2781337,"Wingham, Rohan",4,0,7,0,0,2,1,0,1
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2786975,"Stodart, Will",3,0,2,0,0,0,8,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:2962073,"Lennox, Adam",2,0,2,0,16,1,4,0,0
super_rugby_2026_highlanders_vs_crusaders_65866090.json,sr:sport_event:65866090,Super Rugby,Super Rugby 2026,1,Highlanders,Crusaders,sr:competitor:4182,Highlanders,home,sr:player:3155650,"Casey, Lucas",6,0,14,0,1,3,7,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:498032,"Shields, Brad",3,0,0,0,5,1,7,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1001609,"Aumua, Asafo Junior",4,0,9,0,3,0,12,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1001611,"Barrett, Jordie Matthew",11,0,16,2,23,0,6,1,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1106895,"Enari, Ereatara",1,0,0,0,47,0,6,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1260208,"Rakete-Stones, Pouri",3,0,10,1,3,0,6,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1417705,"Sullivan, Bailyn",6,0,17,1,5,2,7,0,2
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1426443,"Cameron, Brett",2,0,10,0,3,0,4,1,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1651711,"Proctor, Billy",13,4,71,0,8,0,7,1,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1705723,"Numia, Xavier",2,0,0,0,1,0,9,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1706343,"Mafileo, Tevita",3,0,4,0,1,1,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:1984803,"Flanders, Devan",8,0,14,1,10,0,6,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2250129,"Dearns, Warner",6,0,18,1,9,0,14,1,2
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2288969,"Iose, Brayden",12,2,88,1,7,0,13,0,1
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2288979,"Moorby, Josh",13,1,112,2,11,2,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2288983,"Roigard, Cam",4,0,18,1,33,1,5,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2303133,"Devery, Jacob",3,0,2,1,4,0,6,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2533539,"Lakai, Peter",8,1,41,0,9,1,9,0,0
super_rugby_2026_hurricanes_vs_moana_pasifika_65866100.json,sr:sport_event:65866100,Super Rugby,Super Rugby 2026,2,Hurricanes,Moana Pasifika,sr:competitor:4189,Hurricanes,home,sr:player:2586807,"Plummer, Hugo",1,0,0,0,0,0,8,0,0
